show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,platform
s49,movie,space buddies,Robert Vince,"F.T. Anderson, Diedrich Bader, Field Cate, Kendall Cross, Mike Dopud, Mark Downey","United States, Canada",2021-11-05,2009,G,87 min,"Action-Adventure, Comedy, Kids","Disney's most adventurous talking pups take one small step for dog, one giant leap for dogkind.",2021.0,11.0,Disney
s112,movie,twenty something,Aphton Corbin,"Kaylin Price, Ariana Brown, Aliyah Taylor, Janelle LaSalle, Napoleon Highbrou",United States,2021-09-10,2021,PG,11 min,"Animation, Family","Adulting is hard. One day you're nailing it, the next you're a stack of kids hiding in a trenchcoat.",2021.0,9.0,Disney
s617,movie,marvel rising: operation shuri,Chris Rutkowski,"Dee Baker, Dove Cameron, Jessica DiCicco, Skai Jackson, Kathreen Khavari, Daisy Lightfoot",United States,2020-02-21,2019,TV-Y7,23 min,"Action-Adventure, Animation, Coming of Age",The Secret Warriors show Shuri how to be a teenager.,2020.0,2.0,Disney
s783,movie,cars toon: mater private eye,Rob Gibbs,"Larry the Cable Guy , Keith Ferguson",United States,2019-11-12,2010,TV-Y7,6 min,"Animation, Comedy, Family",Mater searches for clues on a major crime scene.,2019.0,11.0,Disney
s1301,movie,the little whirlwind,Riley Thomas,"Walt Disney, Thelma Boardman",United States,2019-11-12,1941,TV-Y7,9 min,"Animation, Family, Kids",Mickey tries to clean Minnie's yard despite a playful whirlwind. See details for advisory.,2019.0,11.0,Disney
s962,movie,inside out,Pete Docter,"Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black, Mindy Kaling",United States,2019-11-12,2015,PG,95 min,"Animation, Coming of Age, Family",Five Emotions must work overtime when a young girl moves to a new city.,2019.0,11.0,Disney
s939,movie,herbie rides again,Robert Stevenson,"Helen Hayes, Ken Berry, Stefanie Powers, John McIntire, Keenan Wynn, Huntz Hall",United States,2019-11-12,1974,G,89 min,"Comedy, Family, Romantic Comedy",Herbie comes to the rescue when a greedy real estate tycoon is after an elderly widow's home.,2019.0,11.0,Disney
s1099,movie,muppet treasure island,Brian Henson,"Tim Curry, Kevin Bishop, Billy Connolly, Jennifer Saunders, Dave Goelz, Steve Whitmire",United States,2019-11-12,1996,G,101 min,"Action-Adventure, Comedy, Family",The classic pirate tale gets a fun and zany Muppet twist.,2019.0,11.0,Disney
s1184,movie,secretariat,Randall Wallace,"Diane Lane, John Malkovich, Dylan Walsh, James Cromwell, Kevin Connolly, Nelsan Ellis",United States,2019-11-12,2010,PG,124 min,"Animals & Nature, Biographical, Drama","A housewife becomes the unlikely owner of a racehorse, then risks it all to make him a champion.",2019.0,11.0,Disney
s1212,movie,star wars: a new hope (episode iv),George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing, Alec Guinness, Anthony Daniels",United States,2019-11-12,1977,PG,125 min,"Action-Adventure, Science Fiction",A young farm boy intercepts a distress call from the captive Princess Leia.,2019.0,11.0,Disney
s417,movie,d2: the mighty ducks,Sam Weisman,"Emilio Estevez, Michael Tucker, Jan Rubeš, Kathryn Erbe, Joshua Jackson, Elden Ratliff",United States,2020-09-04,1994,PG,107 min,"Comedy, Drama, Family",The Mighty Ducks face the meanest team on ice at the Junior Goodwill Games.,2020.0,9.0,Disney
s677,movie,forky asks a question: what is a leader?,Bob Peterson,"Tony Hale, Bonnie Hunt, Bob Peterson",United States,2019-12-20,2019,TV-G,6 min,"Animation, Comedy, Family","Dolly teaches Forky about the qualities of a good leader, and he puts those qualities to the test!",2019.0,12.0,Disney
s1279,movie,the ghosts of buxley hall,Bruce Bilson,"Dick O'Neill, Victor French, Louise Latham, Rad Daly, Monte Markham, Ruta Lee",United States,2019-11-12,1980,TV-PG,93 min,"Comedy, Family, Fantasy",Ghosts inhabiting a cash-strapped academy enlist the help of a shy cadet.,2019.0,11.0,Disney
s1341,movie,the story of robin hood and his merrie men,Ken Annakin,"Richard Todd, Joan Rice, Peter Finch, James Hayter, Martita Hunt, James Justice",United Kingdom,2019-11-12,1952,PG,84 min,"Action-Adventure, Family",Prince John conspires to gain power when King Richard leaves England.,2019.0,11.0,Disney
s3,movie,ice age: a mammoth christmas,Karen Disher,"Raymond Albert Romano, John Leguizamo, Denis Leary, Queen Latifah",United States,2021-11-26,2011,TV-G,23 min,"Animation, Comedy, Family",Sid the Sloth is on Santa's naughty list.,2021.0,11.0,Disney
s96,movie,the fault in our stars,Josh Boone,"Shailene Woodley, Ansel Elgort, Laura Dern, Sam Trammell, Nat Wolff, Willem Dafoe",United States,2021-09-24,2014,PG-13,127 min,"Coming of Age, Drama, Romance",Hazel and Gus share a love that sweeps them on an unforgettable journey.,2021.0,9.0,Disney
s551,movie,water birds,Ben Sharpsteen,Winston Hibler,United States,2020-05-01,1952,TV-G,31 min,"Animals & Nature, Documentary, Family",Experience the beauty and variety of majestic water birds. See details for advisory.,2020.0,5.0,Disney
s1429,movie,zootopia,"Byron Howard, Rich Moore","Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate, Nate Torrence, Bonnie Hunt",United States,2019-11-12,2016,PG,109 min,"Animation, Comedy, Family",A rookie-cop rabbit and wily fox team up to crack a case.,2019.0,11.0,Disney
s84,movie,maleficent,Robert Stromberg,"Angelina Jolie, Sharlto Copley, Elle Fanning, Sam Riley, Imelda Staunton, Juno Temple","United States, United Kingdom",2021-10-01,2014,PG,99 min,"Action-Adventure, Family, Fantasy","Driven by revenge, Maleficent places a curse upon the king’s newborn infant, Aurora.",2021.0,10.0,Disney
s124,movie,marvel one-shot: all hail the king,Drew Pearce,"Ben Kingsley, Scoot McNairy, Lester Speight, Sam Rockwell, Matt Gerald, Allen Maldonado",United States,2021-08-27,2014,TV-14,14 min,"Comedy, Drama, Thriller","Locked up in prison, infamous icon Trevor Slattery agrees to meet with a documentary filmmaker.",2021.0,8.0,Disney
s273,movie,gnomeo & juliet,Kelly Asbury,"James McAvoy, Emily Blunt, Matt Lucas, Ashley Jensen, Michael Caine, Jim Cummings","United Kingdom, United States, Canada, Ireland",2021-03-26,2011,G,86 min,"Action-Adventure, Animation, Family",Two garden gnomes remain star-crossed lovers during a feud among neighbors.,2021.0,3.0,Disney
s425,movie,mars: one day on the red planet,Martin Johnson,Nigel Barber,United States,2020-08-21,2020,TV-PG,88 min,Documentary,"An epic journey around the real Mars – built from data, as you’ve never seen it before.",2020.0,8.0,Disney
s1228,movie,swiss family robinson,Edward Ludwig,"Thomas Mitchell, Edna Best, Freddie Bartholomew, Terry Kilburn, Tim Holt, Baby Quillan",United States,2019-11-12,1940,PG,94 min,"Action-Adventure, Family, Survival",A violent storm shipwrecks the Robinson family on a deserted island. See details for advisory.,2019.0,11.0,Disney
s81,movie,alvin and the chipmunks,Tim Hill,"Jason Lee, David Cross, Cameron Richardson, Jane Lynch, Justin Long, Matthew Gray Gubler",United States,2021-10-01,2007,PG,91 min,"Animation, Comedy, Family","Pop-singer Chipmunks Alvin, Simon and Theodore turn a songwriter's life upside-down.",2021.0,10.0,Disney
s377,movie,disney channel halloween house party,Trevor Moore,"Tobie Windham, Raphael Alejandro, Suzi Barrett, Isaac Ryan Brown, Kylie Cantrall, Scarlett Estevez",United States,2020-10-30,2020,TV-G,23 min,"Comedy, Variety","Disney Channel Stars celebrate Halloween in a sketch comedy special with tricks, treats, and more!",2020.0,10.0,Disney
s379,movie,the sorcerer's apprentice,Jon Turteltaub,"Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer, Monica Bellucci, Omar Miller",United States,2020-10-30,2010,PG,111 min,"Action-Adventure, Fantasy",A modern-day sorcerer must make his seemingly average recruit into the ultimate apprentice.,2020.0,10.0,Disney
s690,movie,expedition amelia,Chad Cohen,"Allison Janney, Bob Ballard, Fredrik Hiebert",United States,2019-12-01,2019,TV-PG,94 min,"Action-Adventure, Documentary, Historical",Dr. Robert Ballard plans an expedition to solve the mystery of Amelia Earhart’s disappearance.,2019.0,12.0,Disney
s733,movie,atlantis: milo's return,"Tad Stones, Toby Shelton, Victor Cook","James Taylor, Cree Summer, John Mahoney, Jacqueline Obradors, Don Novello, Corey Burton",United States,2019-11-12,2003,G,83 min,"Action-Adventure, Animation, Family",Explorers emerge from below the sea to solve threatening mysteries above.,2019.0,11.0,Disney
s911,movie,george & a.j.,Josh Cooley,"Jason Topolski, A.J. Riebli  III, Steve Purcell, Peter Sohn, Bob Peterson, Kim Donovan",United States,2019-11-12,2009,TV-G,4 min,"Animation, Comedy, Family",Two nurses try to escort seniors to the nursing home.,2019.0,11.0,Disney
s584,movie,onward,Dan Scanlon,"Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer, Mel Rodriguez, Kyle Bornheimer",United States,2020-04-03,2020,PG,103 min,"Action-Adventure, Animation, Comedy",Two elf brothers embark on an extraordinary quest in Disney and Pixar’s ONWARD!,2020.0,4.0,Disney
s676,movie,star wars: the last jedi (episode viii),Rian Johnson,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac",United States,2019-12-26,2017,PG-13,152 min,"Action-Adventure, Science Fiction",New heroes and galactic legends join to unlock mysteries of the Force.,2019.0,12.0,Disney
s1148,movie,princess protection program,Allison Liddi-Brown,"Demi Lovato, Selena Gomez, Nicholas Braun, Molly Hagan, Johnny Rodriguez, Jamie Chung",United States,2019-11-12,2009,TV-G,90 min,"Buddy, Comedy, Coming of Age",Royalty and roughing it collide when a princess moves in with a tomboy.,2019.0,11.0,Disney
s1152,movie,quints,Bill Corcoran,"Kimberly Brown, Daniel Roebuck, Elizabeth Morehead, Shadia Simmons, Jake Epstein, Vince Corazza","Canada, United States",2019-11-12,2000,TV-G,83 min,"Comedy, Coming of Age",Jamie is the center of attention until her mom gives birth to quintuplets.,2019.0,11.0,Disney
s1350,movie,the tigger movie,Jun Falkenstein,"Jim Cummings, Nikita Hopkins, Ken Sansom, John Fiedler, Peter Cullen, Andre Stojka","United States, Japan",2019-11-12,2000,G,81 min,"Action-Adventure, Animation, Kids",Tigger goes looking through the Hundred Acre Wood to find his family.,2019.0,11.0,Disney
s284,movie,garfield: a tail of two kitties,Tim Hill,"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly, Bill Murray","United Kingdom, United States",2021-03-05,2006,PG,79 min,"Comedy, Family, Kids",Garfield is adopted by a greedy Lord with nefarious plans to open up his estate as a hunting ground.,2021.0,3.0,Disney
s686,movie,marvel studios' thor: ragnarok,Taika Waititi,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Idris Elba, Jeff Goldblum, Tessa Thompson",United States,2019-12-05,2017,PG-13,132 min,"Action-Adventure, Comedy, Fantasy",Thor races against time to ensure that Asgard does not fall into the Hela's ruthless hands.,2019.0,12.0,Disney
s919,movie,"good luck charlie, it's christmas!",Arlene Sanford,"Bridgit Mendler, Leigh-Allyn Baker, Bradley Perry, Mia Talerico, Debra Monk, Michael Kagan",United States,2019-11-12,2011,TV-G,82 min,"Comedy, Coming of Age, Family",The Duncans need a miracle of their own to reunite in time for Christmas.,2019.0,11.0,Disney
s1309,movie,the muppet christmas carol,Brian Henson,"Michael Caine, Steve Whitmire, Frank Oz, Dave Goelz, Jerry Nelson, David Rudman","United States, United Kingdom",2019-11-12,1992,G,87 min,"Comedy, Drama, Family",The Muppets present their own touching rendition of Charles Dickens' classic tale.,2019.0,11.0,Disney
s1329,movie,the rescuers down under,"Hendel Butoy, Mike Gabriel","Bob Newhart, Eva Gabor, John Candy, Tristan Rogers, Adam Ryen, Wayne Robson",United States,2019-11-12,1990,G,78 min,"Action-Adventure, Animation, Family",Bernard and Bianca race to Australia to save a boy from a vile poacher.,2019.0,11.0,Disney
s122,movie,dan in real life,Peter Hedges,"Steve Carell, Juliette Binoche, Dane Cook, John Mahoney, Emily Blunt, Alison Pill",United States,2021-08-27,2007,PG-13,99 min,"Comedy, Drama, Romance",A relationship expert falls in love with his brother's new girlfriend.,2021.0,8.0,Disney
s916,movie,go figure,Francine McDougall,"Jordan Hinson, Whitney Sloan, Cristine Rose",United States,2019-11-12,2005,TV-G,89 min,"Coming of Age, Sports",A girl must embrace hockey if she wants to become a champion ice skater.,2019.0,11.0,Disney
s1016,movie,let it shine,Paul Hoen,"Tyler Williams, Coco Jones, Trevor Jackson, Brandon Smith, Dawnn Lewis, Alex Désert",United States,2019-11-12,2012,TV-G,103 min,"Coming of Age, Drama, Music",A true poet overcomes self-doubt and shows everyone his artistic genius.,2019.0,11.0,Disney
s1145,movie,pooh's grand adventure: the search for christopher robin,Karl Geurs,"Jim Cummings, John Fiedler, Ken Sansom, Andre Stojka, Peter Cullen, Brady Bluhm",United States,2019-11-12,1997,TV-G,78 min,"Action-Adventure, Animation, Kids",Pooh and his pals set off on an adventure to find their best friend.,2019.0,11.0,Disney
s1254,movie,the bears and i,Bernard McEveety,"Patrick Wayne, Chief George, Andrew Duggan, Michael Ansara, Robert Pine, Val DeVargas",United States,2019-11-12,1974,TV-PG,83 min,"Animals & Nature, Drama, Family",A man seeking peace and quiet becomes a father to three mischievous bears. See details for advisory.,2019.0,11.0,Disney
s766,movie,brother bear 2,Benjamin Gluck,"Patrick Dempsey, Mandy Moore, Jeremy Suarez, Rick Moranis, Dave Thomas, Andrea Martin",United States,2019-11-12,2006,G,78 min,"Action-Adventure, Animation, Family",Bear Kenai is haunted by dreams of his previous life as a human child.,2019.0,11.0,Disney
s906,movie,fun and fancy free,"Jack Kinney, W. Roberts, Hamilton Luske","Edgar Bergen, Dinah Shore, Luana Patten, Clarence Nash, Mickey Mouse, Cliff Edwards",United States,2019-11-12,1947,G,74 min,"Action-Adventure, Animation, Comedy","Two classic featurettes starring Mickey, Donald, Goofy and Jiminy Cricket.",2019.0,11.0,Disney
s1106,movie,noelle,Marc Lawrence,"Anna Kendrick, Bill Hader, Kingsley Ben-Adir, Billy Eichner, Julie Hagerty, Shirley MacLaine",United States,2019-11-12,2019,G,105 min,"Comedy, Family, Fantasy",Kris Kringle's daughter must find her brother and bring him back in time to save Christmas.,2019.0,11.0,Disney
s1143,movie,pocahontas ii: journey to a new world,"Bradley Raymond, Tom Ellery","Irene Bedard, Jim Cummings, Donal Gibson, Finola Hughes, Linda Hunt, Judy Kuhn",United States,2019-11-12,1998,G,77 min,"Action-Adventure, Animation, Family",Pocahontas sets sail for England and the allure of life in a new land.,2019.0,11.0,Disney
s1347,movie,the thirteenth year,Duwayne Dunham,"Chez Starbuck, Dave Coulier, Lisa Sullivan, Justin Ross, Courtnee Draper, Tim Redwine",United States,2019-11-12,1999,TV-G,89 min,"Coming of Age, Fantasy",Cody learns he can communicate with fish as he nears his 13th birthday.,2019.0,11.0,Disney
s1393,movie,tugboat mickey,Clyde Geronimi,"Walt Disney, Clarence Nash, Pinto Colvig",United States,2019-11-12,1940,TV-G,8 min,"Animation, Comedy, Family",Mickey captains a tugboat with Donald and Goofy as the crew. See details for advisory.,2019.0,11.0,Disney
s323,movie,dr. seuss' horton hears a who!,"Jimmy Hayward, Steve Martino","Jim Carrey, Steve Carell, Will Arnett, Seth Rogen, Isla Fisher, Amy Poehler",United States,2021-01-01,2008,G,88 min,"Animation, Comedy, Family",Horton must save a civilization living on a speck of dust from those who don't believe they exist.,2021.0,1.0,Disney
s747,movie,before the flood,Fisher Stevens,"Leonardo DiCaprio, John Kerry, Barack Obama, Bill Clinton",United States,2019-11-12,2016,TV-14,96 min,Documentary,Leonardo DiCaprio searches for answers on the issue of climate change.,2019.0,11.0,Disney
s797,movie,cloud 9,Paul Hoen,"Luke Benward, Dove Cameron, Mike Manning, Kiersey Clemons, Amy Farrington, Patrick Fabian",United States,2019-11-12,2014,TV-G,89 min,Sports,Two unlikely friends must overcome self-doubt to achieve their dreams.,2019.0,11.0,Disney
s1124,movie,phantom of the megaplex,Blair Treu,"Taylor Handley, Corinne Bohrer, Caitlin Wachs, Jacob Smith, Rich Hutchman, John Novak","United States, Canada",2019-11-12,2000,TV-G,89 min,"Comedy, Coming of Age",A phantom haunting a local megaplex threatens to ruin a premiere gala.,2019.0,11.0,Disney
s1404,movie,whispers: an elephant's tale,Dereck Joubert,"Angela Bassett, Joanna Lumley, Anne Archer, Debi Derryberry, Kevin Richardson, Alice Ghostley",United States,2019-11-12,2000,G,73 min,"Action-Adventure, Animals & Nature, Family",An adorable baby elephant bravely embarks on a journey through the harsh wilds to find his mother.,2019.0,11.0,Disney
s177,movie,shark beach with chris hemsworth,Sally Aitken,Chris Hemsworth,United States,2021-07-09,2021,TV-PG,44 min,"Animals & Nature, Documentary",Chris Hemsworth investigates how we can live harmoniously with sharks.,2021.0,7.0,Disney
s318,movie,ferdinand,Carlos Saldanha,"Jack Gore, Jet Jurgensmeyer, Nile Diaz, Colin H. Murphy, Carlos Saldanha, Jeremy Sisto","United States, Spain",2021-01-08,2017,PG,111 min,"Action-Adventure, Animation, Comedy","Ferdinand, a peace-loving bull, rallies a misfit team of friends on the ultimate adventure home.",2021.0,1.0,Disney
s1392,movie,tuck everlasting,Jay Russell,"Alexis Bledel, Ben Kingsley, Sissy Spacek, Amy Irving, Victor Garber, Jonathan Jackson",United States,2019-11-12,2002,PG,91 min,"Coming of Age, Drama, Fantasy",A woman falls in love with a man who is immortal.,2019.0,11.0,Disney
s663,movie,drain the titanic,Jobim Sampson,Russell Boulter,"United Kingdom, Canada, United States",2020-01-01,2015,TV-PG,45 min,"Documentary, Historical",We reveal the most famous ship wreck site by virtually draining the Titanic.,2020.0,1.0,Disney
s866,movie,double teamed,Duwayne Dunham,"Poppi Monroe, Annie McElwain, Teal Redmann, Nick Searcy, Tanya Goott, Joey Miyashima",United States,2019-11-12,2002,TV-G,93 min,"Biographical, Sports",The WNBA's Burge twins inspire this film about sisterhood and teamwork.,2019.0,11.0,Disney
s948,movie,"honey, i shrunk the kids",Joe Johnston,"Rick Moranis, Matt Frewer, Marcia Strassman, Kristine Sutherland, Thomas Brown, Jared Rushton","United States, Mexico",2019-11-12,1989,PG,94 min,"Action-Adventure, Comedy, Family",Inventor Wayne Szalinski accidentally shrinks his kids to 1/4-inch tall.,2019.0,11.0,Disney
s980,movie,jonas brothers: the concert experience,Bruce Hendricks,"""Kevin Jonas, Joe Jonas, Nick Jonas, Demi Lovato, Taylor Swift, """"Big Feggans""",United States,2019-11-12,2009,G,89 min,"Concert Film, Documentary, Music",An exclusive backstage pass into the world of the Jonas Brothers.,2019.0,11.0,Disney
s1264,movie,the cheetah girls,Oz Scott,"Raven , Adrienne Bailon, Kiely Williams, Sabrina Bryan, Juan Chioran, Lori Alter","Canada, United States",2019-11-12,2003,TV-G,94 min,"Coming of Age, Drama, Music",The Cheetah Girls sing and dance their way toward that elusive record deal.,2019.0,11.0,Disney
s1387,movie,treasure of matecumbe,Vincent McEveety,"Robert Foxworth, Joan Hackett, Peter Ustinov, Vic Morrow, Johnny Doran, Billy Attmore",United States,2019-11-12,1976,G,116 min,"Action-Adventure, Family, Mystery","Using a secret map, friends face a dangerous search for pirate gold. See details for advisory.",2019.0,11.0,Disney
s1390,movie,tron,Steven Lisberger,"Jeff Bridges, Bruce Boxleitner, David Warner, Cindy Morgan, Barnard Hughes, Dan Shor",United States,2019-11-12,1982,PG,96 min,"Action-Adventure, Family, Science Fiction","After practicing his hacking chops, a brilliant video game maker becomes part of his own creation.",2019.0,11.0,Disney
